formula,P,Tc,AD
GdH8,250,58,1
GdH8,200,58,1
GdH8,150,58,1
GdH8,100,58,1
EuH10,300,58,1
EuH10,250,58,1
EuH10,200,58,1
EuH10,150,58,1
EuH10,100,58,1
EuH9,300,58,1
EuH9,250,58,1
EuH9,200,58,1
EuH9,150,58,1
Eu2H9,250,58,1
Eu2H9,300,58,1
Eu2H9,200,58,1
Eu2H9,150,58,1
Eu2H9,100,58,1
Eu2H7,300,58,1
Eu2H7,250,58,1
Eu2H7,200,58,1
Eu2H7,150,58,1
Eu2H7,100,58,1
EuH8,300,58,1
TbH10,200,58,1
TbH10,100,58,1
TbH9,300,58,1
TbH9,250,58,1
TbH9,200,58,1
TbH9,150,58,1
TbH9,100,58,1
TbH8,300,58,1
TbH8,250,58,1
TbH8,200,58,1
TbH8,150,58,1
TbH8,100,58,1
TbH7,300,58,1
TbH7,250,58,1
TbH7,200,58,1
TbH7,150,58,1
TbH7,100,58,1
TbH6,300,58,1
TbH6,250,58,1
TbH6,200,58,1
TbH10,150,58,1
TbH10,250,58,1
TbH10,300,58,1
TbH6,150,58,1
TbH6,100,58,1
TbH5,300,58,1
TbH5,250,58,1
TbH5,200,58,1
TbH5,150,58,1
TbH5,100,58,1
EuH9,100,58,1
EuH8,250,58,1
Pm2H9,300,58,1
Pm2H9,200,58,1
Pm2H9,150,58,1
Pm2H9,100,58,1
Pm2H9,250,58,1
SmH5,200,58,1
SmH5,100,58,1
PmH6,200,58,1
PmH6,150,58,1
PmH6,100,58,1
PmH5,300,58,1
PmH5,250,58,1
PmH5,200,58,1
PmH5,150,58,1
PmH5,100,58,1
PmH4,300,58,1
PmH4,250,58,1
PmH4,200,58,1
PmH4,150,58,1
PmH4,100,58,1
PmH6,250,58,1
PmH6,300,58,1
PmH9,150,58,1
PmH10,300,58,1
PmH10,250,58,1
PmH10,200,58,1
PmH10,150,58,1
PmH10,100,58,1
PmH9,300,58,1
PmH9,250,58,1
PmH9,200,58,1
PmH9,100,58,1
PmH7,150,58,1
PmH8,300,58,1
PmH8,250,58,1
PmH8,200,58,1
PmH8,150,58,1
PmH8,100,58,1
PmH7,300,58,1
PmH7,250,58,1
PmH7,200,58,1
SmH5,150,58,1
SmH5,250,58,1
EuH8,200,58,1
EuH4,100,58,1
Sm2H9,300,58,1
Sm2H9,250,58,1
Sm2H9,200,58,1
Sm2H9,150,58,1
Sm2H9,100,58,1
EuH4,150,58,1
SmH5,300,58,1
EuH4,200,58,1
EuH8,150,58,1
EuH8,100,58,1
EuH7,300,58,1
EuH7,250,58,1
EuH7,200,58,1
EuH7,150,58,1
EuH7,100,58,1
EuH6,300,58,1
EuH6,250,58,1
EuH6,200,58,1
